Date,Open,High,Low,Close,Adj Close,Volume
"Jul 30, 2025","8,475.00","8,475.00","8,325.00","8,375.00","8,375.00","98,098,100"
"Jul 29, 2025","8,500.00","8,500.00","8,375.00","8,400.00","8,400.00","104,240,300"
"Jul 28, 2025","8,625.00","8,625.00","8,475.00","8,500.00","8,500.00","99,484,300"
"Jul 25, 2025","8,500.00","8,525.00","8,450.00","8,450.00","8,450.00","58,682,800"
"Jul 24, 2025","8,475.00","8,550.00","8,450.00","8,500.00","8,500.00","138,256,800"
"Jul 23, 2025","8,450.00","8,500.00","8,400.00","8,425.00","8,425.00","70,969,500"
"Jul 22, 2025","8,450.00","8,475.00","8,400.00","8,400.00","8,400.00","77,981,700"
"Jul 21, 2025","8,450.00","8,500.00","8,375.00","8,450.00","8,450.00","95,383,500"
"Jul 18, 2025","8,550.00","8,575.00","8,425.00","8,425.00","8,425.00","80,432,200"
"Jul 17, 2025","8,500.00","8,550.00","8,500.00","8,525.00","8,525.00","86,016,400"
"Jul 16, 2025","8,550.00","8,600.00","8,500.00","8,525.00","8,525.00","97,475,300"
"Jul 15, 2025","8,600.00","8,600.00","8,475.00","8,550.00","8,550.00","77,219,300"
"Jul 14, 2025","8,650.00","8,675.00","8,450.00","8,525.00","8,525.00","125,196,000"
"Jul 11, 2025","8,575.00","8,675.00","8,575.00","8,625.00","8,625.00","135,986,500"
"Jul 10, 2025","8,525.00","8,650.00","8,500.00","8,600.00","8,600.00","111,769,400"
"Jul 9, 2025","8,500.00","8,550.00","8,450.00","8,500.00","8,500.00","94,459,300"
"Jul 8, 2025","8,550.00","8,600.00","8,425.00","8,500.00","8,500.00","215,611,000"
"Jul 7, 2025","8,625.00","8,650.00","8,550.00","8,625.00","8,625.00","49,936,900"
"Jul 4, 2025","8,650.00","8,700.00","8,550.00","8,650.00","8,650.00","43,593,300"
"Jul 3, 2025","8,700.00","8,750.00","8,600.00","8,600.00","8,600.00","50,370,800"
"Jul 2, 2025","8,575.00","8,675.00","8,575.00","8,675.00","8,675.00","68,545,100"
"Jul 1, 2025","8,750.00","8,775.00","8,600.00","8,700.00","8,700.00","82,364,500"
"Jun 30, 2025","8,575.00","8,825.00","8,550.00","8,675.00","8,675.00","185,441,800"
